title_xpa,extenses_xpa,meaning_xpa
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,僕に外国語でのプレゼンなんてできるですよ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,他の人においしてください,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,彼は3年も仕事をしていないんだ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,お金がある,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,うちのは本当にしいんだ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,こんなに小さいことでる,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,をやるのはいいけど、締め切りが明日だなんて、間に合う,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,A「あの映画、もう見た？」B「見ないだろう,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,に面白かったよ」 妹「うちでも犬が飼いたいなあ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,」兄「ダメだよ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,お母さんがしてくれるよ,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,」 先生「じゃあ、今から100mを10秒で走ってください,It is impossible that / 当然不〜
 〜わけがない(wake ga nai)【JLPT N3の文法 Grammar】,」生徒「そんなに早く走れるですよ！」 A「あの男、死んだかな？」B「こんなに高いところから落ちて、死なないだろう,It is impossible that / 当然不〜
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,あののことが、いなが、にいるとちょっとれる, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,のがいつもしいが、アドバイスはしてほしい, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,きたくないが、もうしでいたいな, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,オーロラはいつでもられるが、はてみたい, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,はすこしよくなったが、てがした, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,にがないが、なかなかするがない, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,ったからするが、らなければできないだろう, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,をしていればになれる, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,やもだ, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,ができなくても、がわる, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,ながあるのだ, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,おをっていればせになれる, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,おがいているけど、かべていると、しする, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,がえたけど、このアイデアはらしいとう, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,あのは、がかった, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,たまたまがかっただけだよ, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,not necessarily / 未必A, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,→そのでは、Aだとうかもしれませんが、Aじゃありません, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,ex1.)おがあったら、かならずせになれる, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,（おがあったら、せになれそうですが、せになれないもいます, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,） ex2.)だち「あ、ケーキをたべないの？きらい？」わたし「きらいなんだ, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,ちょっとおがいっぱいだから, 
 ～わけではない(wake dewa nai)【JLPT N3 Grammar】,」（ケーキを食べないから、ケーキがきらいだと思うかもしれませんが、そうじゃありません, 
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,まだはぬ,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,まだだし、もいるんだ,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,あのとのをる,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,ろう,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,は、ななんだ,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,はまだる,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,しよう,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,いくらおがなくても、からむ,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,かなければ,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,デパートでのを見つけた,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,っておくし、サービスカウンターまでれてった,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,からもらったこののお、どうしよう,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,てるんだけど、きじゃないんだよな,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,これ,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,からのなのに、スカートにコーヒーをこぼしちゃったよ,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,このままにくし,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,どうしよう,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,今日はがあって、パーティーはりたいけど、しのだちからのいだから行かないし、どうしよう,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,彼女に悪いところを見せる,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,今日のはずちたい！明日のプレゼンは、にする,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,のがかかっているから,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,いでも、をむ,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,ながありますから,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,あのチームには、ける,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,つために、たくさんしてきたんだから,→
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,でしても、をめる,があって、Aできない、したくない。
 ～わけにはいかない(wake niwa ikanai)【JLPT N3 Grammar】,まだどもがさいし、しなくてはいけないから,→
